ticker,permno,cik,filing_date,accession,previous_filing_date,previous_accession,universe_date,market_cap,average_dollar_volume_21d,liquidity_rank,signal_available_date,entry_date,exit_date,similarity,change,log_change,text_length,previous_text_length,entry_delay_days,exit_day
AMGN,14008,0000318154,2019-02-13,0000318154-19-000008,2018-02-13,0000318154-18-000004,2019-01-31,117804456000.00002,686696960.2142619,55,2019-02-13,2019-03-15,2019-08-06,0.9781884065652652,0.0218115934347349,0.0215771239401676,300000,300000,21,120
AXP,59176,0000004962,2019-02-13,0000004962-19-000018,2018-02-16,0000004962-18-000032,2019-01-31,86986900000.0,417897711.87,92,2019-02-13,2019-03-15,2019-08-06,0.973859085731996,0.0261409142680041,0.0258050806589792,300000,300000,21,120
MA,91233,0001141391,2019-02-13,0001141391-19-000013,2018-02-14,0001141391-18-000009,2019-01-31,215141470000.0,852241840.7227105,38,2019-02-13,2019-03-15,2019-08-06,0.9886998187361296,0.0113001812638704,0.0112368111644472,300000,300000,21,120
CAT,18542,0000018230,2019-02-14,0000018230-19-000034,2018-02-15,0000018230-18-000042,2019-01-31,78578648120.0,737590491.3468695,48,2019-02-14,2019-03-18,2019-08-07,0.9763123815339458,0.0236876184660541,0.0234114199852769,300000,300000,21,120
DAL,91926,0000027904,2019-02-15,0000027904-19-000003,2018-02-23,0000027904-18-000006,2019-01-31,33890147170.0,456499313.8685714,84,2019-02-15,2019-03-19,2019-08-08,0.9645237463920638,0.0354762536079361,0.0348614692949816,300000,289639,21,120
NEE,24205,0000753308,2019-02-15,0000753308-19-000039,2018-02-16,0000753308-18-000013,2019-01-31,85542596100.0,434235652.6131171,87,2019-02-15,2019-03-19,2019-08-08,0.9952705901325998,0.0047294098674002,0.0047182613453547,300000,300000,21,120
PEP,13856,0000077476,2019-02-15,0000077476-19-000017,2018-02-13,0000077476-18-000012,2019-01-31,158752030000.0,602290677.3204762,62,2019-02-15,2019-03-19,2019-08-08,0.986052035944182,0.0139479640558178,0.0138515863530101,300000,300000,21,120
VZ,65875,0000732712,2019-02-15,0000732712-19-000012,2018-02-23,0000732712-18-000009,2019-01-31,227507920000.0,1024566012.7385714,27,2019-02-15,2019-03-19,2019-08-08,0.9866856594245884,0.0133143405754115,0.0132264837211589,118481,121735,21,120
COP,13928,0001163165,2019-02-19,0001193125-19-043841,2018-02-20,0001193125-18-049729,2019-01-31,77054843810.0,415879404.39857143,93,2019-02-19,2019-03-20,2019-08-09,0.9403577472462376,0.0596422527537624,0.0579313537567992,300000,300000,21,120
LLY,50876,0000059478,2019-02-19,0000059478-19-000082,2018-02-20,0000059478-18-000089,2019-01-31,126970334920.0,560349588.4761904,67,2019-02-19,2019-03-20,2019-08-09,0.978169874341372,0.0218301256586278,0.0215952604106852,300000,300000,21,120
TSLA,93436,0001318605,2019-02-19,0001564590-19-003165,2018-02-23,0001564590-18-002956,2019-01-31,52992264313.98,2618326273.724019,7,2019-02-19,2019-03-20,2019-08-09,0.979268106099983,0.0207318939000169,0.0205199130244858,300000,300000,21,120
ANTM,89179,0001156039,2019-02-20,0001156039-19-000004,2018-02-21,0001156039-18-000003,2019-01-31,78368526000.0,502215660.22909856,76,2019-02-20,2019-03-21,2019-08-12,0.9825310661605328,0.0174689338394673,0.0173181060154031,300000,300000,21,120
JNJ,22111,0000200406,2019-02-20,0000200406-19-000009,2018-02-21,0000200406-18-000005,2019-01-31,356917632240.0,1072725147.7528452,23,2019-02-20,2019-03-21,2019-08-12,0.9708026713011038,0.0291973286988962,0.0287792059099346,300000,300000,21,120
T,66093,0000732717,2019-02-20,0001193125-19-045608,2018-02-20,0000732717-18-000009,2019-01-31,218896920000.0,1130802547.194762,21,2019-02-20,2019-03-21,2019-08-12,0.909346288520081,0.0906537114799189,0.086777251774386,85791,78508,21,120
F,25785,0000037996,2019-02-21,0000037996-19-000012,2018-02-08,0000037996-18-000015,2019-01-31,34382048800.00001,407407928.0385714,95,2019-02-21,2019-03-22,2019-08-13,0.9726626984699556,0.0273373015300443,0.0269703108408271,300000,300000,21,120
FISV,10696,0000798354,2019-02-21,0000798354-19-000005,2018-02-22,0000798354-18-000005,2019-01-31,32550025000.000004,628980977.4038095,61,2019-02-21,2019-03-22,2019-08-13,0.9508732571854364,0.0491267428145635,0.0479581446272083,273506,194524,21,120
KO,11308,0000021344,2019-02-21,0000021344-19-000014,2018-02-23,0000021344-18-000008,2019-01-31,204866018820.00003,655963017.83,57,2019-02-21,2019-03-22,2019-08-13,0.9924164323668256,0.0075835676331743,0.007554956940522,300000,300000,21,120
NVDA,86580,0001045810,2019-02-21,0001045810-19-000023,2018-02-28,0001045810-18-000010,2019-01-31,87687500000.0,2894530448.4448967,6,2019-02-21,2019-03-22,2019-08-13,0.9815429271061012,0.0184570728938988,0.0182888084169187,244220,252097,21,120
TWTR,14295,0001418091,2019-02-21,0001564590-19-003523,2018-02-23,0001564590-18-003046,2019-01-31,25547550000.0,568469830.3671429,65,2019-02-21,2019-03-22,2019-08-13,0.9839985688609162,0.0160014311390838,0.0158747577567585,300000,300000,21,120
ABT,20482,0000001800,2019-02-22,0001047469-19-000624,2018-02-16,0001047469-18-000856,2019-01-31,128177182340.0,524640728.5404762,74,2019-02-22,2019-03-25,2019-08-14,0.9788477932422732,0.0211522067577266,0.0209316042301824,291305,292005,21,120
C,70519,0000831001,2019-02-22,0000831001-19-000027,2018-02-23,0000831001-18-000040,2019-01-31,152673510000.0,1270353707.7390475,18,2019-02-22,2019-03-25,2019-08-14,0.9785951212605364,0.0214048787394635,0.0211790117418938,300000,300000,21,120
CVX,14541,0000093410,2019-02-22,0000093410-19-000008,2018-02-22,0000093410-18-000010,2019-01-31,219070239100.00003,744796539.2580953,47,2019-02-22,2019-03-25,2019-08-14,0.9830944325850944,0.0169055674149055,0.0167642586892443,300000,300000,21,120
MCD,43449,0000063908,2019-02-22,0000063908-19-000010,2018-02-23,0000063908-18-000010,2019-01-31,137823289800.0,690192618.9440033,54,2019-02-22,2019-03-25,2019-08-14,0.9861744473095544,0.0138255526904456,0.0137308516018063,218530,219137,21,120
TXN,15579,0000097476,2019-02-22,0001564590-19-003839,2018-02-22,0001564590-18-002832,2019-01-31,96707469240.00002,734520698.4852381,49,2019-02-22,2019-03-25,2019-08-14,0.974402849539863,0.0255971504601369,0.0252750287679058,169241,172149,21,120
BMY,19393,0000014272,2019-02-25,0000014272-19-000047,2018-02-13,0000014272-18-000055,2019-01-31,80594797050.0,1032219186.3561904,26,2019-02-25,2019-03-26,2019-08-15,0.973703706640849,0.0262962933591509,0.0259564900086696,300000,300000,21,120
BRK,83443,0001067983,2019-02-25,0001193125-19-048926,2018-02-26,0001193125-18-057033,2019-01-31,280108459592.07,946223150.8428056,31,2019-02-25,2019-03-26,2019-08-15,0.9665862184623688,0.0334137815376313,0.032867672893529,300000,300000,21,120
BAC,59408,0000070858,2019-02-26,0000070858-19-000012,2018-02-22,0000070858-18-000009,2019-01-31,275284572420.0,2160396731.2609525,9,2019-02-26,2019-03-27,2019-08-16,0.1061089797552072,0.8938910202447927,0.6386334536389413,300000,300000,21,120
CELG,11552,0000816284,2019-02-26,0000816284-19-000014,2018-02-07,0000816284-18-000005,2019-01-31,62012671499.99999,1293513903.455238,16,2019-02-26,2019-03-27,2019-08-16,0.9496620108783008,0.050337989121699,0.0491120067741623,300000,300000,21,120
GE,12060,0000040545,2019-02-26,0000040545-19-000014,2018-02-23,0000040545-18-000014,2019-01-31,88372848400.0,1058657185.2638096,24,2019-02-26,2019-03-27,2019-08-16,0.9622380684618066,0.0377619315381934,0.0370664053922083,300000,300000,21,120
GILD,77274,0000882095,2019-02-26,0000882095-19-000006,2018-02-27,0000882095-18-000008,2019-01-31,89752820000.0,531374410.93142855,71,2019-02-26,2019-03-27,2019-08-16,0.9308117645094496,0.0691882354905503,0.0668997021268345,300000,300000,21,120
GS,86868,0000886982,2019-02-26,0001193125-19-050198,2018-02-26,0001193125-18-056383,2019-01-31,73654568020.26,812150072.254952,43,2019-02-26,2019-03-27,2019-08-16,0.9808122317574964,0.0191877682425035,0.0190060044318217,300000,300000,21,120
IBM,12490,0000051143,2019-02-26,0001047469-19-000712,2018-02-27,0001047469-18-001117,2019-01-31,122160089479.99998,723404116.1719048,52,2019-02-26,2019-03-27,2019-08-16,0.9760438760164784,0.0239561239835215,0.023673678026986,92495,94188,21,120
JPM,47896,0000019617,2019-02-26,0000019617-19-000054,2018-02-27,0000019617-18-000057,2019-01-31,344180038500.0,1579613106.1361904,11,2019-02-26,2019-03-27,2019-08-16,0.0851226579696599,0.91487734203034,0.6496535694221549,300000,300000,21,120
MO,13901,0000764180,2019-02-26,0000764180-19-000023,2018-02-27,0000764180-18-000028,2019-01-31,92730870750.0,703758559.2109524,53,2019-02-26,2019-03-27,2019-08-16,0.8883188931160224,0.1116811068839775,0.1058733803158413,300000,300000,21,120
MS,69032,0000895421,2019-02-26,0001193125-19-051943,2018-02-27,0001193125-18-060831,2019-01-31,72762556500.0,635954273.1809524,60,2019-02-26,2019-03-27,2019-08-16,0.9563425924735032,0.0436574075264969,0.0427312818959842,300000,300000,21,120
ABBV,13721,0001551152,2019-02-27,0001551152-19-000008,2018-02-16,0001551152-18-000014,2019-01-31,120773502640.00002,727819380.8261905,51,2019-02-27,2019-03-28,2019-08-19,0.9884614236828252,0.0115385763171746,0.0114725146316806,297525,300000,21,120
BKNG,86783,0001075531,2019-02-27,0001075531-19-000009,2018-02-27,0001075531-18-000015,2019-01-31,83634788657.92,801622201.852588,44,2019-02-27,2019-03-28,2019-08-19,0.9727477107978154,0.0272522892021845,0.0268875572551069,300000,300000,21,120
FDC,15703,0000883980,2019-02-27,0000883980-19-000009,2018-02-21,0000883980-18-000006,2019-01-31,13995974200.0,560195929.0990477,68,2019-02-27,2019-03-28,2019-08-19,0.9691925270803238,0.0308074729196762,0.0303424494008346,300000,300000,21,120
MRK,22752,0000310158,2019-02-27,0000310158-19-000014,2018-02-27,0000310158-18-000005,2019-01-31,193545985680.0,1035362389.3176192,25,2019-02-27,2019-03-28,2019-08-19,0.9734847359842476,0.0265152640157523,0.0261698273280599,300000,300000,21,120
NOW,13447,0001373715,2019-02-27,0001373715-19-000070,2018-02-28,0001373715-18-000058,2019-01-31,39449586000.0,468773233.2795838,80,2019-02-27,2019-03-28,2019-08-19,0.937267333887314,0.062732666112686,0.0608435777146058,300000,296845,21,120
SQ,15826,0001512673,2019-02-27,0001512673-19-000003,2018-02-27,0001512673-18-000004,2019-01-31,22004197299.999996,1282664178.500476,17,2019-02-27,2019-03-28,2019-08-19,0.9792717687735034,0.0207282312264965,0.0205163247364019,300000,300000,21,120
TMO,62092,0000097745,2019-02-27,0000097745-19-000007,2018-02-28,0000097745-18-000006,2019-01-31,98900845920.0,526602693.31816906,73,2019-02-27,2019-03-28,2019-08-19,0.9931220072300112,0.0068779927699886,0.0068544472798686,300000,300000,21,120
WFC,38703,0000072971,2019-02-27,0000072971-19-000227,2018-03-01,0000072971-18-000272,2019-01-31,224071382999.99997,1091821354.9114285,22,2019-02-27,2019-03-28,2019-08-19,0.9589980641176769,0.0410019358823232,0.0401836492683008,58525,67905,21,120
XOM,11850,0000034088,2019-02-27,0000034088-19-000010,2018-02-28,0000034088-18-000015,2019-01-31,310253376960.0,918198046.4071428,33,2019-02-27,2019-03-28,2019-08-19,0.9815874104649016,0.0184125895350982,0.0182451302576058,267480,279861,21,120
ATVI,79678,0000718877,2019-02-28,0001047469-19-000788,2018-02-27,0001047469-18-001114,2019-01-31,36063866320.0,466240515.70666665,81,2019-02-28,2019-03-29,2019-08-20,0.9733240464495062,0.0266759535504937,0.026326353942527,300000,300000,21,120
CVS,17005,0000064803,2019-02-28,0000064803-19-000013,2018-02-14,0001558370-18-000707,2019-01-31,84769194450.0,675691016.2180952,56,2019-02-28,2019-03-29,2019-08-20,0.8202645109326572,0.1797354890673428,0.1652902515422236,300000,181948,21,120
D,64936,0000715957,2019-02-28,0001193125-19-057924,2018-02-27,0001193125-18-059578,2019-01-31,55408191839.99999,401577392.4704762,97,2019-02-28,2019-03-29,2019-08-20,0.9853252699913948,0.0146747300086053,0.0145680980887869,300000,300000,21,120
MPC,12872,0001510295,2019-02-28,0001510295-19-000014,2018-02-28,0001510295-18-000024,2019-01-31,45775986040.00001,410981154.3790476,94,2019-02-28,2019-03-29,2019-08-20,0.9482721865211924,0.0517278134788075,0.0504343484039136,300000,300000,21,120
PCG,13688,0001004980,2019-02-28,0001004980-19-000004,2018-02-09,0001004980-18-000003,2019-01-31,6742762000.0,576419125.0514286,63,2019-02-28,2019-03-29,2019-08-20,0.964402690214974,0.035597309785026,0.0349783711562843,300000,300000,21,120
PFE,21936,0000078003,2019-02-28,0000078003-19-000015,2018-02-22,0000078003-18-000027,2019-01-31,245381163750.00003,1199326923.483333,20,2019-02-28,2019-03-29,2019-08-20,0.9787928467719984,0.0212071532280015,0.0209854110884315,223644,205148,21,120
ROKU,16932,0001428439,2019-03-01,0001564590-19-005829,2018-03-01,0001564590-18-004134,2019-02-28,5179768020.000001,722118164.4161905,48,2019-03-01,2019-04-01,2019-08-21,0.9712642224266294,0.0287357775733706,0.0283306479545204,300000,300000,21,120
TWLO,16140,0001447669,2019-03-01,0001047469-19-000807,2018-03-01,0001047469-18-001207,2019-02-28,12629231580.0,617665241.4504762,57,2019-03-01,2019-04-01,2019-08-21,0.9807920988425922,0.0192079011574077,0.019025758118711,300000,300000,21,120
CRM,90215,0001108524,2019-03-08,0001108524-19-000009,2018-03-09,0001108524-18-000011,2019-02-28,125192242350.00002,828210889.9876947,40,2019-03-08,2019-04-08,2019-08-28,0.9694882684764824,0.0305117315235174,0.0300555055858734,300000,300000,21,120
HD,66181,0000354950,2019-03-28,0000354950-19-000010,2018-03-22,0000354950-18-000019,2019-02-28,209120813920.0,897538178.1639,34,2019-03-28,2019-04-29,2019-09-18,0.977461091234466,0.0225389087655341,0.022288660793268,203477,190632,21,120
WMT,55976,0000104169,2019-03-28,0000104169-19-000016,2018-03-30,0000104169-18-000028,2019-02-28,287591687400.0,901549371.9538096,32,2019-03-28,2019-04-29,2019-09-18,0.9869231538987386,0.0130768461012613,0.0129920823115997,288905,297849,21,120
LOW,61399,0000060667,2019-04-02,0000060667-19-000042,2018-04-02,0000060667-18-000051,2019-03-29,87685470000.0,490660950.5509524,73,2019-04-02,2019-05-02,2019-09-23,0.9728103343233466,0.0271896656766533,0.0268265932299108,270181,239071,21,120
XLNX,76201,0000743988,2019-05-10,0000743988-19-000012,2018-05-15,0000743988-18-000022,2019-04-30,30505948800.0,617877350.9703333,48,2019-05-10,2019-06-11,2019-10-30,0.988540719948118,0.0114592800518819,0.0113941198226266,266905,271163,21,120
ORCL,10104,0001341439,2019-06-21,0001564590-19-023119,2018-06-22,0001193125-18-201034,2019-05-31,172933292400.0,591135568.842381,54,2019-06-21,2019-07-23,2019-12-11,0.9669789229655372,0.0330210770344626,0.0324875936413163,300000,300000,21,120
FDX,60628,0001048911,2019-07-16,0001564590-19-025065,2018-07-16,0001564590-18-016877,2019-06-28,42783809250.0,435758331.8486248,78,2019-07-16,2019-08-14,2020-01-06,0.9698257039909168,0.030174296009083,0.0297280073518465,300000,300000,21,120
NKE,57665,0000320187,2019-07-23,0000320187-19-000051,2018-07-25,0000320187-18-000142,2019-06-28,105502063750.0,564993935.9819047,55,2019-07-23,2019-08-21,2020-01-13,0.9815796051480292,0.0184203948519708,0.018252794427356,292317,300000,21,120
MSFT,10107,0000789019,2019-08-01,0001564590-19-027952,2018-08-03,0001564590-18-019062,2019-07-31,1040477184430.0,3028590122.642263,5,2019-08-01,2019-08-30,2020-01-23,0.9828765832526678,0.0171234167473322,0.0169784634375108,286325,300000,21,120
PG,18163,0000080424,2019-08-06,0000080424-19-000050,2018-08-07,0000080424-18-000055,2019-07-31,294875724000.0,879151328.3704762,25,2019-08-06,2019-09-05,2020-01-28,0.9726026616387564,0.0273973383612435,0.0270287483928601,271992,271070,21,120
ADP,44644,0000008670,2019-08-09,0000008670-19-000021,2018-08-03,0000008670-18-000011,2019-07-31,72260188360.0,410859577.88236713,78,2019-08-09,2019-09-10,2020-01-31,0.9743662943265452,0.0256337056734546,0.0253106709904399,260351,257434,21,120
CSCO,76076,0000858877,2019-09-05,0000858877-19-000012,2018-09-06,0000858877-18-000011,2019-08-30,198722024900.0,1157009351.3457143,18,2019-09-05,2019-10-04,2020-02-27,0.9776840028268104,0.0223159971731896,0.022070638876329,300000,300000,21,120
COST,87055,0000909832,2019-10-11,0000909832-19-000019,2018-10-26,0000909832-18-000013,2019-09-30,126660354353.74998,687832451.7170177,40,2019-10-11,2019-11-11,2020-04-03,0.9761589903654456,0.0238410096345543,0.0235612505338534,175610,173826,21,120
MU,53613,0000723125,2019-10-17,0000723125-19-000094,2018-10-15,0000723125-18-000092,2019-09-30,47392100000.0,1180604074.8514285,17,2019-10-17,2019-11-15,2020-04-09,0.9697523678829376,0.0302476321170622,0.0297991928765287,300000,298943,21,120
AAPL,14593,0000320193,2019-10-31,0000320193-19-000119,2018-11-05,0000320193-18-000145,2019-09-30,995151566920.0,5902237193.979296,1,2019-10-31,2019-12-02,2020-04-24,0.9586628896759448,0.041337110324055,0.0405055703745078,210272,239752,21,120
QCOM,77178,0000804328,2019-11-06,0001728949-19-000072,2018-11-07,0001728949-18-000095,2019-10-31,92103800000.0,461608798.3690477,62,2019-11-06,2019-12-06,2020-04-30,0.9504075804342214,0.0495924195657786,0.048401916969125,300000,300000,21,120
V,92611,0001403161,2019-11-14,0001403161-19-000050,2018-11-16,0001403161-18-000055,2019-10-31,308886033060.0,1209740679.7360537,15,2019-11-14,2019-12-16,2020-05-08,0.9328711066066312,0.0671288933933688,0.064971764830251,300000,300000,21,120
SBUX,77702,0000829224,2019-11-15,0000829224-19-000051,2018-11-16,0000829224-18-000052,2019-10-31,100169776000.0,494500110.37333333,58,2019-11-15,2019-12-17,2020-05-11,0.7971851449477914,0.2028148550522086,0.1846645224485626,300000,299446,21,120
AMAT,14702,0000006951,2019-12-13,0000006951-19-000046,2018-12-13,0000006951-18-000041,2019-11-29,53036400000.0,473406313.8838095,67,2019-12-13,2020-01-15,2020-06-08,0.9367567955833508,0.0632432044166492,0.0613238637995557,300000,265077,21,120
AVGO,93002,0001730168,2019-12-20,0001730168-19-000144,2018-12-21,0001730168-18-000084,2019-11-29,125785804342.08,646846775.8101715,46,2019-12-20,2020-01-23,2020-06-15,0.893591337297462,0.106408662702538,0.101119330967675,300000,300000,21,120
ADBE,75510,0000796343,2020-01-21,0000796343-20-000013,2019-01-25,0000796343-19-000019,2019-12-31,159080225590.0,769714931.6967329,36,2020-01-21,2020-02-20,2020-07-13,0.903187472290785,0.096812527709215,0.0924082712550899,300000,300000,21,120
INTC,59328,0000050863,2020-01-24,0000050863-20-000011,2019-02-01,0000050863-19-000007,2019-12-31,256756500000.0,1155146392.9204762,20,2020-01-24,2020-02-25,2020-07-16,0.7511996647259844,0.2488003352740155,0.2221833586959995,300000,300000,21,120
NFLX,89393,0001065280,2020-01-29,0001065280-20-000040,2019-01-29,0001065280-19-000043,2019-12-31,141984785378.07,1873639104.0486195,10,2020-01-29,2020-02-28,2020-07-21,0.9632471648341464,0.0367528351658537,0.0360935548074615,181673,185389,21,120
CMCSA,89525,0001166691,2020-01-30,0001166691-20-000008,2019-01-31,0001166691-19-000005,2019-12-31,204325242299.99997,952958939.8885714,23,2020-01-30,2020-03-02,2020-07-22,0.8230752524486978,0.1769247475513021,0.1629048904238801,300000,300000,21,120
FB,13407,0001326801,2020-01-30,0001326801-20-000013,2019-01-31,0001326801-19-000009,2019-12-31,494036750000.0,2668179937.0329995,6,2020-01-30,2020-03-02,2020-07-22,0.9463502456070272,0.0536497543929728,0.0522600935599071,300000,286340,21,120
AMZN,84788,0001018724,2020-01-31,0001018724-20-000004,2019-02-01,0001018724-19-000004,2019-12-31,920224305060.0,5877086546.251821,2,2020-01-31,2020-03-03,2020-07-23,0.9504479133900926,0.0495520866099074,0.0483634889754756,241557,221961,21,120
